subj_idx,valence,Match,shape,rt
v010006,ordinary,mismatch,square,823.400000110269
v010006,ordinary,mismatch,square,946.900000330061
v010006,bad,mismatch,circular,772.200000006706
v010006,bad,match,circular,895.700000226498
v010006,good,mismatch,triangle,870.799999684095
v010006,ordinary,match,square,701.700000092387
v010006,good,mismatch,triangle,823.599999770522
v010006,bad,match,circular,838.399999774992
v010006,good,match,triangle,648.100000340492
v010006,bad,mismatch,circular,786.400000099093
v010006,good,match,triangle,640.300000086427
v010006,ordinary,match,square,510.499999858439
v010006,good,mismatch,triangle,771.300000138581
v010006,good,mismatch,triangle,860.700000077486
v010006,bad,match,circular,803.900000173599
v010006,ordinary,mismatch,square,724.399999715388
v010006,ordinary,match,square,890.000000130385
v010006,ordinary,mismatch,square,789.300000295043
v010006,ordinary,mismatch,square,675.300000235438
v010006,good,match,triangle,812.599999830127
v010006,ordinary,mismatch,square,920.999999623746
v010006,bad,match,circular,755.900000222027
v010006,ordinary,match,square,908.599999733269
v010006,ordinary,match,square,923.700000159442
v010006,ordinary,match,square,944.300000090152
v010006,bad,match,circular,998.000000137836
v010006,bad,mismatch,circular,989.799999631941
v010006,bad,mismatch,circular,743.200000375509
v010006,good,match,triangle,625.200000125915
v010006,ordinary,mismatch,square,786.199999973178
v010006,ordinary,match,square,746.799999848008
v010006,bad,mismatch,circular,923.400000203401
v010006,ordinary,mismatch,square,970.699999947101
v010006,good,match,triangle,724.400000181049
v010006,ordinary,mismatch,square,843.60000025481
v010006,good,match,triangle,752.799999900162
v010006,good,mismatch,triangle,781.400000210851
v010007,good,match,triangle,561
v010007,good,mismatch,triangle,794.999999999942
v010007,ordinary,mismatch,square,777
v010007,good,match,triangle,699
v010007,bad,mismatch,circular,764.999999999942
v010007,bad,match,circular,622
v010007,ordinary,match,square,896.000000000058
v010007,ordinary,match,square,833.000000000058
v010007,good,mismatch,triangle,671
v010007,ordinary,mismatch,square,848
v010007,good,mismatch,triangle,861.000000000058
v010007,ordinary,match,square,560
v010007,bad,mismatch,circular,793.000000000058
v010007,good,match,triangle,676
v010007,ordinary,mismatch,square,678
v010007,good,match,triangle,681
v010007,bad,mismatch,circular,801
v010007,ordinary,mismatch,square,929.000000000058
v010007,ordinary,match,square,931.999999999942
v010007,ordinary,mismatch,square,749
v010007,good,match,triangle,761.999999999942
v010007,ordinary,mismatch,square,712
v010007,good,match,triangle,626
v010007,bad,mismatch,circular,783
v010007,good,mismatch,triangle,778
v010007,bad,match,circular,712
v010007,bad,mismatch,circular,864
v010007,good,mismatch,triangle,917
v010007,good,match,triangle,736
v010007,good,match,triangle,795
v010007,ordinary,match,square,977
v010007,bad,match,circular,966
v010007,ordinary,mismatch,square,830
v010007,ordinary,mismatch,square,860
v010007,good,match,triangle,594
v010007,good,match,triangle,611
v010007,bad,mismatch,circular,836
v010007,ordinary,mismatch,square,913
v010007,ordinary,mismatch,square,894
v010007,bad,mismatch,circular,778
v010007,ordinary,mismatch,square,983
v010007,good,match,triangle,606
v010007,ordinary,match,square,875
v010007,ordinary,match,square,651
v010007,bad,mismatch,circular,714
v010007,good,match,triangle,561.000000000116
v010007,bad,mismatch,circular,829
v010007,ordinary,mismatch,square,744
v010007,ordinary,match,square,709
v010007,good,mismatch,triangle,740
v010007,good,match,triangle,440.000000000116
v010007,bad,match,circular,764
v010007,ordinary,match,square,515
v010007,good,match,triangle,577
v010007,good,mismatch,triangle,963
v010007,bad,match,circular,845.999999999884
v010007,ordinary,mismatch,square,747
v010007,bad,mismatch,circular,833
v010007,ordinary,match,square,970
v010007,bad,mismatch,circular,910
v010007,ordinary,match,square,914.000000000116
v010007,ordinary,mismatch,square,843
v010007,good,mismatch,triangle,799.000000000116
v010007,good,match,triangle,679
v010007,good,match,triangle,728
v010007,good,mismatch,triangle,949
v010007,ordinary,mismatch,square,724
v010007,bad,mismatch,circular,851
v010007,ordinary,match,square,924
v010007,bad,mismatch,circular,693
v010007,ordinary,mismatch,square,697
v010007,bad,match,circular,897
v010007,good,mismatch,triangle,611
v010007,bad,mismatch,circular,709
v010007,good,match,triangle,675
v010007,good,match,triangle,743
v010007,bad,mismatch,circular,664.999999999884
v010007,bad,match,circular,551
v010007,ordinary,match,square,485
v010007,good,mismatch,triangle,761
v010007,good,match,triangle,528
v010007,ordinary,mismatch,square,780
v010007,good,match,triangle,660
v010007,bad,match,circular,684
v010007,good,mismatch,triangle,824
v010007,good,match,triangle,592
v010007,bad,match,circular,868
v010007,good,mismatch,triangle,584
v010007,bad,match,circular,721
v010007,good,match,triangle,668
v010007,ordinary,mismatch,square,708
v010007,ordinary,match,square,956.999999999884
v010007,ordinary,match,square,665
v010007,bad,mismatch,circular,695
v010007,ordinary,mismatch,square,612.000000000116
v010007,good,mismatch,triangle,660
v010007,good,mismatch,triangle,681.999999999884
v010007,ordinary,mismatch,square,830.000000000116
v010007,ordinary,mismatch,square,762
v010007,good,match,triangle,612.999999999884
v010007,bad,match,circular,794.000000000116
v010007,good,mismatch,triangle,777
v010007,bad,mismatch,circular,826
v010007,good,match,triangle,614
v010007,bad,mismatch,circular,590
v010007,good,mismatch,triangle,751
v010007,good,match,triangle,595
v010007,ordinary,mismatch,square,640
v010007,good,match,triangle,460
v010007,bad,mismatch,circular,661.000000000116
v010007,ordinary,match,square,980
v010007,ordinary,mismatch,square,680
v010007,good,mismatch,triangle,728.999999999884
v010007,ordinary,mismatch,square,658
v010007,good,match,triangle,572
v010007,good,mismatch,triangle,790
v010007,good,mismatch,triangle,697.999999999884
v010007,good,match,triangle,626
v010007,bad,mismatch,circular,679.000000000116
v010007,bad,mismatch,circular,843
v010007,ordinary,mismatch,square,694.999999999884
v010007,ordinary,match,square,692
v010007,ordinary,match,square,578
v010007,bad,mismatch,circular,633
v010007,ordinary,mismatch,square,574
v010007,good,mismatch,triangle,550
v010007,bad,mismatch,circular,744
v010007,ordinary,match,square,814.999999999884
v010007,good,mismatch,triangle,690
v010007,ordinary,mismatch,square,577
v010007,good,match,triangle,498
v010007,good,match,triangle,690
v010007,bad,match,circular,952
v010007,bad,mismatch,circular,560
v010007,good,match,triangle,534
v010007,bad,mismatch,circular,655
v010007,ordinary,mismatch,square,565
v010007,good,match,triangle,626
v010007,ordinary,mismatch,square,690.000000000116
v010007,good,mismatch,triangle,743
v010007,good,mismatch,triangle,612
v010007,bad,match,circular,694
v010007,good,mismatch,triangle,815
v010007,ordinary,mismatch,square,573
v010007,good,match,triangle,532.000000000116
v010007,ordinary,mismatch,square,593
v010007,ordinary,match,square,815.999999999884
v010007,good,mismatch,triangle,759.000000000116
v010007,good,match,triangle,529.999999999884
v010007,bad,mismatch,circular,783
v010007,bad,mismatch,circular,678.999999999884
v010007,ordinary,mismatch,square,632
v010007,good,match,triangle,644
v010007,good,mismatch,triangle,780.999999999884
v010007,bad,mismatch,circular,627
v010007,good,mismatch,triangle,813
v010007,bad,mismatch,circular,758.999999999884
v010007,good,match,triangle,575
v010007,ordinary,mismatch,square,749
v010007,bad,match,circular,950
v010007,good,match,triangle,482
v010007,ordinary,mismatch,square,724
v010007,ordinary,match,square,783
v010007,bad,mismatch,circular,908
v010007,good,match,triangle,506.000000000116
v010007,bad,mismatch,circular,962
v010007,ordinary,match,square,850
v010007,good,mismatch,triangle,676
v010007,good,mismatch,triangle,932
v010007,ordinary,mismatch,square,711.000000000116
v010007,good,mismatch,triangle,764
v010007,good,match,triangle,522
v010007,ordinary,mismatch,square,648.000000000116
v010007,good,match,triangle,781
v010007,ordinary,match,square,822
v010007,good,mismatch,triangle,734
v010007,bad,match,circular,856
v010007,bad,mismatch,circular,684.000000000116
v010007,good,mismatch,triangle,867.999999999884
v010007,good,mismatch,triangle,728
v010007,ordinary,match,square,774
v010007,ordinary,mismatch,square,623.999999999884
v010007,ordinary,mismatch,square,696
v010007,bad,match,circular,818
v010007,bad,mismatch,circular,641.000000000116
v010007,good,match,triangle,861.999999999884
v010007,ordinary,match,square,941
v010007,good,match,triangle,767
v010007,bad,mismatch,circular,812.000000000116
v010007,good,match,triangle,565
v010007,good,mismatch,triangle,790
v010007,good,mismatch,triangle,851.000000000116
v010007,bad,match,circular,927.000000000116
v010007,ordinary,mismatch,square,660.999999999767
v010007,good,match,triangle,612.000000000116
v010007,bad,mismatch,circular,632
v010007,bad,mismatch,circular,944
v010007,good,match,triangle,610
v010007,good,mismatch,triangle,849
v010007,ordinary,mismatch,square,712
v010007,ordinary,match,square,870
v010007,bad,mismatch,circular,622
v010007,ordinary,mismatch,square,948
v010007,bad,mismatch,circular,662
v010007,good,match,triangle,523
v010007,bad,mismatch,circular,831
v010007,ordinary,mismatch,square,693.000000000233
v010007,ordinary,mismatch,square,946
v010007,good,match,triangle,628
v010007,good,mismatch,triangle,657.000000000233
v010007,bad,mismatch,circular,761
v010007,good,mismatch,triangle,746
v010007,good,mismatch,triangle,715
v010007,good,match,triangle,555
v010007,bad,mismatch,circular,690
v010007,good,match,triangle,565
v010007,ordinary,match,square,911
v010007,bad,match,circular,631
v010007,ordinary,mismatch,square,590
v010007,ordinary,mismatch,square,598
v010007,good,mismatch,triangle,958
v010007,ordinary,mismatch,square,815
v010007,good,match,triangle,590
v010007,bad,match,circular,697.000000000233
v010007,ordinary,mismatch,square,775
v010007,good,mismatch,triangle,817
v010007,good,match,triangle,574
v010007,bad,mismatch,circular,761
v010007,good,mismatch,triangle,629
v010007,bad,match,circular,707
v010007,good,mismatch,triangle,794
v010007,ordinary,match,square,699.000000000233
v010007,ordinary,mismatch,square,640
v010007,good,mismatch,triangle,792
v010007,good,match,triangle,621
v010007,bad,mismatch,circular,925
v010007,ordinary,mismatch,square,796
v010007,good,match,triangle,600
v010007,bad,mismatch,circular,765
v010007,ordinary,match,square,809
v010007,bad,mismatch,circular,810
v010007,bad,mismatch,circular,703
v010007,good,mismatch,triangle,676
v010007,good,mismatch,triangle,676
v010007,ordinary,mismatch,square,772
v010007,ordinary,match,square,731.000000000233
v010007,good,match,triangle,513.000000000233
v010007,bad,match,circular,773
v010007,good,match,triangle,659
v010007,ordinary,mismatch,square,694
v010007,ordinary,match,square,760
v010007,good,match,triangle,494
v010007,bad,match,circular,695
v010007,good,mismatch,triangle,727
v010007,ordinary,mismatch,square,892
v010007,bad,mismatch,circular,657
v010007,good,mismatch,triangle,862
v010007,bad,mismatch,circular,897.999999999767
v010007,good,mismatch,triangle,760
v010007,bad,mismatch,circular,768
v010007,good,match,triangle,543
v010007,good,mismatch,triangle,742
v010007,ordinary,mismatch,square,732
v010007,bad,mismatch,circular,645
v010007,ordinary,mismatch,square,644
v010007,bad,match,circular,861
v010007,ordinary,match,square,794.000000000233
v010007,ordinary,match,square,847
v010007,bad,match,circular,785.000000000233
v010007,good,mismatch,triangle,662
v010007,good,match,triangle,579
v010007,bad,mismatch,circular,695
v010007,bad,mismatch,circular,710
v010007,ordinary,mismatch,square,657.999999999767
v010007,ordinary,mismatch,square,664
v010007,good,match,triangle,560.999999999767
v010007,good,mismatch,triangle,782.999999999767
v010007,bad,match,circular,658
v010007,ordinary,mismatch,square,783
v010007,bad,match,circular,905
v010007,good,match,triangle,727
v010007,bad,mismatch,circular,777
v010007,good,mismatch,triangle,795.999999999767
v010007,bad,match,circular,877
v010007,ordinary,match,square,750
v010007,ordinary,mismatch,square,679
v010007,good,mismatch,triangle,646.000000000233
v010007,good,match,triangle,680
v010007,ordinary,match,square,905
v010007,ordinary,mismatch,square,581
v010007,bad,mismatch,circular,659
v010007,good,mismatch,triangle,568
v010007,good,match,triangle,582
v010007,good,mismatch,triangle,610
v010007,bad,match,circular,527
v010007,good,match,triangle,685
v010007,bad,mismatch,circular,757
v010007,bad,match,circular,679
v010007,ordinary,match,square,491
v010007,good,match,triangle,616
v010007,bad,mismatch,circular,562
v010007,bad,match,circular,626
v010007,bad,match,circular,576
v010007,ordinary,mismatch,square,594.999999999767
v010007,good,mismatch,triangle,646
v010007,bad,mismatch,circular,878
v010007,good,mismatch,triangle,746
v010007,good,match,triangle,652
v010007,ordinary,mismatch,square,664
v010007,ordinary,match,square,744
v010007,ordinary,mismatch,square,679.999999999767
v010007,bad,match,circular,887
v010007,bad,match,circular,683
v010007,good,mismatch,triangle,713
v010007,good,mismatch,triangle,826
v010007,ordinary,match,square,730
v010007,ordinary,mismatch,square,722
v010007,bad,mismatch,circular,848
v010007,good,match,triangle,684
v010007,good,match,triangle,541.000000000233
v010007,ordinary,mismatch,square,473
v010007,bad,match,circular,634
v010007,ordinary,mismatch,square,599
v010007,good,match,triangle,457.000000000233
v010007,bad,mismatch,circular,592
v010007,bad,match,circular,596
v010007,bad,mismatch,circular,625.999999999767
v010007,ordinary,match,square,713
v010007,good,match,triangle,514
v010007,good,mismatch,triangle,488.000000000233
v010007,good,mismatch,triangle,767
v010009,bad,mismatch,circular,967
v010009,ordinary,mismatch,square,926
v010009,good,match,triangle,706
v010009,good,match,triangle,698
v010009,good,mismatch,triangle,821
v010009,ordinary,match,square,953
v010009,ordinary,mismatch,square,924
v010009,good,match,triangle,782
v010009,bad,mismatch,circular,746
v010009,ordinary,match,square,789
v010009,ordinary,mismatch,square,956
v010009,good,match,triangle,758
v010009,bad,mismatch,circular,954
v010009,bad,match,circular,685
v010009,ordinary,match,square,727
v010009,good,match,triangle,726
v010009,bad,match,circular,762
v010009,ordinary,match,square,829
v010009,bad,mismatch,circular,871
v010009,ordinary,match,square,746
v010009,good,match,triangle,744
v010009,good,mismatch,triangle,763
v010009,bad,mismatch,circular,884
v010009,good,mismatch,triangle,880
v010009,ordinary,mismatch,square,822
v010009,ordinary,mismatch,square,778
v010009,good,match,triangle,793
v010009,good,mismatch,triangle,841
v010009,good,match,triangle,814
v010009,ordinary,match,square,819
v010009,bad,match,circular,850
v010009,ordinary,mismatch,square,730
v010009,bad,match,circular,924
v010009,bad,match,circular,713
v010009,good,mismatch,triangle,694
v010009,good,match,triangle,688
v010009,ordinary,mismatch,square,864
v010009,good,match,triangle,628
v010009,ordinary,match,square,727
v010009,ordinary,match,square,683
v010009,ordinary,mismatch,square,721
v010009,bad,mismatch,circular,901
v010009,good,match,triangle,642
v010009,good,mismatch,triangle,773
v010009,ordinary,match,square,760
v010009,bad,match,circular,621
v010009,ordinary,mismatch,square,687
v010009,good,match,triangle,669
v010009,good,mismatch,triangle,660
v010009,ordinary,match,square,671
v010009,ordinary,mismatch,square,671
v010009,good,match,triangle,665
v010009,good,match,triangle,811
v010009,bad,match,circular,698
v010009,bad,match,circular,678
v010009,ordinary,match,square,558
v010009,bad,mismatch,circular,788
v010009,good,mismatch,triangle,796
v010009,ordinary,match,square,728
v010009,bad,mismatch,circular,867
v010009,bad,mismatch,circular,888
v010009,bad,match,circular,730
v010009,ordinary,match,square,743
v010009,good,match,triangle,502
v010009,good,match,triangle,496
v010009,bad,match,circular,614
v010009,ordinary,mismatch,square,693
v010009,good,mismatch,triangle,703
v010009,ordinary,match,square,693
v010009,good,match,triangle,476
v010009,ordinary,mismatch,square,576
v010009,ordinary,match,square,562
v010009,bad,match,circular,999
v010009,good,match,triangle,565
v010009,good,mismatch,triangle,838
v010009,good,match,triangle,510
v010009,good,mismatch,triangle,634
v010009,bad,match,circular,650
v010009,bad,mismatch,circular,648
v010009,bad,mismatch,circular,902
v010009,good,match,triangle,684
v010009,ordinary,mismatch,square,720
v010009,ordinary,match,square,728
v010009,ordinary,mismatch,square,701
v010009,ordinary,match,square,734
v010009,bad,match,circular,639
v010009,bad,mismatch,circular,834
v010009,ordinary,mismatch,square,708
v010009,good,match,triangle,685
v010009,bad,mismatch,circular,540
v010009,ordinary,match,square,903
v010009,ordinary,mismatch,square,846
v010009,good,mismatch,triangle,854
v010009,bad,mismatch,circular,741
v010009,ordinary,match,square,661
v010009,good,mismatch,triangle,622
v010009,good,match,triangle,728
v010009,bad,match,circular,807
v010009,ordinary,mismatch,square,791
v010009,ordinary,mismatch,square,856
v010009,bad,mismatch,circular,860
v010009,ordinary,match,square,637
v010009,good,match,triangle,540
v010009,good,mismatch,triangle,660
v010009,bad,mismatch,circular,692
v010009,ordinary,mismatch,square,673
v010009,bad,mismatch,circular,780
v010009,good,match,triangle,651
v010009,ordinary,match,square,687
v010009,ordinary,mismatch,square,683
v010009,bad,match,circular,805
v010009,bad,mismatch,circular,807
v010009,ordinary,match,square,742
v010009,good,match,triangle,660
v010009,good,match,triangle,489
v010009,ordinary,mismatch,square,630
v010009,bad,match,circular,594
v010009,good,mismatch,triangle,659
v010009,ordinary,mismatch,square,869
v010009,bad,match,circular,615
v010009,bad,mismatch,circular,671
v010009,bad,mismatch,circular,762
v010009,bad,mismatch,circular,814
v010009,ordinary,match,square,818
v010009,bad,match,circular,588
v010009,good,match,triangle,593
v010009,good,match,triangle,471
v010009,ordinary,mismatch,square,435
v010009,good,mismatch,triangle,598
v010009,ordinary,match,square,650
v010009,ordinary,mismatch,square,885
v010009,ordinary,mismatch,square,799
v010009,ordinary,match,square,667
v010009,bad,mismatch,circular,786
v010009,ordinary,mismatch,square,752
v010009,good,mismatch,triangle,652
v010009,good,match,triangle,566
v010009,good,match,triangle,538
v010009,good,mismatch,triangle,720
v010009,bad,match,circular,553
v010009,bad,mismatch,circular,626
v010009,good,mismatch,triangle,844
v010009,good,match,triangle,556
v010009,bad,mismatch,circular,653
v010009,ordinary,match,square,553
v010009,bad,mismatch,circular,671
v010009,good,match,triangle,567
v010009,ordinary,match,square,860
v010009,bad,match,circular,725
v010009,good,mismatch,triangle,624
v010009,bad,mismatch,circular,805
v010009,bad,mismatch,circular,795
v010009,good,mismatch,triangle,937
v010009,bad,match,circular,695
v010009,bad,match,circular,666
v010009,ordinary,mismatch,square,773
v010009,good,match,triangle,629
v010009,ordinary,mismatch,square,878
v010009,ordinary,match,square,587
v010009,ordinary,match,square,645
v010009,ordinary,match,square,484
v010009,good,mismatch,triangle,879
v010009,bad,mismatch,circular,661
v010009,bad,mismatch,circular,788
v010009,good,mismatch,triangle,605
v010009,good,match,triangle,460
v010009,good,match,triangle,484
v010009,bad,match,circular,544
v010009,ordinary,mismatch,square,599
v010009,bad,match,circular,637
v010009,good,mismatch,triangle,630
v010009,bad,match,circular,663
v010009,good,match,triangle,426
v010009,ordinary,mismatch,square,637
v010009,ordinary,match,square,555
v010009,good,match,triangle,608
v010009,bad,match,circular,565
v010009,ordinary,match,square,575
v010009,good,mismatch,triangle,650
v010009,bad,mismatch,circular,712
v010009,ordinary,mismatch,square,676
v010009,good,mismatch,triangle,785
v010009,good,mismatch,triangle,633
v010009,ordinary,match,square,777
v010009,bad,mismatch,circular,590
v010009,bad,match,circular,596
v010009,good,match,triangle,599
v010009,ordinary,mismatch,square,735
v010009,ordinary,match,square,544
v010009,good,match,triangle,724
v010009,bad,mismatch,circular,576
v010009,bad,mismatch,circular,606
v010009,bad,match,circular,568
v010009,good,match,triangle,517
v010009,good,mismatch,triangle,680
v010009,bad,match,circular,715
v010009,ordinary,match,square,581
v010009,good,mismatch,triangle,647
v010009,ordinary,mismatch,square,705
v010009,bad,mismatch,circular,622
v010009,ordinary,match,square,491
v010009,ordinary,mismatch,square,623
v010009,good,match,triangle,529
v010009,good,mismatch,triangle,650
v010009,bad,mismatch,circular,817
v010009,bad,match,circular,598
v010009,ordinary,match,square,584
v010009,good,match,triangle,543
v010009,bad,mismatch,circular,522
v010009,ordinary,mismatch,square,644
v010009,good,mismatch,triangle,702
v010009,ordinary,match,square,709
v010009,bad,match,circular,570
v010009,bad,mismatch,circular,610
v010009,good,match,triangle,639
v010009,bad,mismatch,circular,586
v010009,ordinary,match,square,660
v010009,good,match,triangle,513
v010009,good,mismatch,triangle,530
v010009,good,mismatch,triangle,666
v010009,ordinary,mismatch,square,910
v010009,bad,match,circular,679
v010009,good,mismatch,triangle,742
v010009,bad,mismatch,circular,700
v010009,ordinary,match,square,691
v010009,bad,match,circular,820
v010009,good,match,triangle,596
v010009,good,match,triangle,474
v010009,ordinary,mismatch,square,637
v010009,bad,match,circular,735
v010009,bad,mismatch,circular,728
v010009,good,mismatch,triangle,797
v010009,ordinary,match,square,616
v010009,good,mismatch,triangle,774
v010009,ordinary,match,square,545
v010009,bad,mismatch,circular,691
v010009,good,match,triangle,524
v010009,ordinary,match,square,565
v010009,ordinary,mismatch,square,876
v010009,bad,mismatch,circular,698
v010009,good,mismatch,triangle,968
v010009,ordinary,mismatch,square,672
v010009,good,match,triangle,506
v010009,bad,mismatch,circular,574
v010009,good,mismatch,triangle,817
v010009,good,mismatch,triangle,625
v010009,bad,match,circular,625
v010009,ordinary,mismatch,square,627
v010009,good,match,triangle,598
v010009,ordinary,match,square,628
v010009,bad,match,circular,809
v010009,bad,mismatch,circular,694
v010009,ordinary,match,square,682
v010009,good,mismatch,triangle,753
v010009,good,match,triangle,560
v010009,bad,mismatch,circular,807
v010009,good,mismatch,triangle,645
v010009,bad,match,circular,792
v010009,bad,mismatch,circular,670
v010009,ordinary,mismatch,square,653
v010009,bad,match,circular,680
v010009,good,match,triangle,594
v010009,ordinary,match,square,603
v010009,ordinary,match,square,513
v010009,ordinary,mismatch,square,662
v010009,bad,match,circular,557
v010009,good,mismatch,triangle,716
v010009,good,mismatch,triangle,724
v010009,good,match,triangle,556
v010009,ordinary,mismatch,square,953
v010009,bad,mismatch,circular,728
v010009,ordinary,match,square,762
v010009,ordinary,match,square,565
v010009,bad,mismatch,circular,671
v010009,bad,match,circular,622
v010009,good,match,triangle,575
v010009,ordinary,match,square,638
v010009,bad,match,circular,671
v010009,good,match,triangle,527
v010009,bad,mismatch,circular,627
v010009,ordinary,match,square,479
v010009,good,match,triangle,532
v010009,good,mismatch,triangle,755
v010009,bad,mismatch,circular,851
v010009,ordinary,mismatch,square,731
v010009,good,mismatch,triangle,779
v010009,ordinary,mismatch,square,743
v010009,ordinary,match,square,879
v010009,good,mismatch,triangle,620
v010009,ordinary,mismatch,square,697
v010009,bad,match,circular,627
v010009,good,mismatch,triangle,602
v010009,ordinary,match,square,600
v010009,bad,mismatch,circular,651
v010009,good,match,triangle,632
v010009,good,match,triangle,645
v010009,bad,mismatch,circular,634
v010009,bad,match,circular,792
v010009,ordinary,mismatch,square,683
v010009,bad,mismatch,circular,847
v010009,ordinary,match,square,729
v010009,ordinary,match,square,612
v010009,good,match,triangle,793
v010009,bad,match,circular,881
v010009,good,mismatch,triangle,702
v010009,good,match,triangle,840
v010009,ordinary,mismatch,square,768
v010009,ordinary,mismatch,square,785
v010009,bad,match,circular,813
v010009,ordinary,match,square,825
v010009,good,match,triangle,680
v010009,ordinary,match,square,629
v010009,bad,match,circular,649
v010009,good,mismatch,triangle,759
v010009,bad,mismatch,circular,753
v010009,good,match,triangle,652
v010009,bad,mismatch,circular,685
v010009,good,mismatch,triangle,743
v010009,bad,mismatch,circular,650
v010009,bad,mismatch,circular,794
v010009,ordinary,match,square,651
v010009,ordinary,mismatch,square,703
v010009,good,match,triangle,551
v010009,ordinary,mismatch,square,748
v010009,ordinary,match,square,688
v010009,good,mismatch,triangle,804
v010009,good,match,triangle,667
v010009,good,mismatch,triangle,529
v010009,bad,match,circular,695
v010009,bad,match,circular,674
v010009,good,match,triangle,716
v010009,bad,mismatch,circular,656
v010009,ordinary,match,square,556
v010009,bad,mismatch,circular,740
v010009,ordinary,mismatch,square,698
v010009,good,mismatch,triangle,695
v010009,bad,match,circular,665
v010009,bad,match,circular,630
v010009,ordinary,mismatch,square,697
v010009,good,match,triangle,630
v010009,bad,mismatch,circular,884
v010009,ordinary,match,square,753
v010009,ordinary,mismatch,square,720
v010009,good,mismatch,triangle,775
v010009,bad,mismatch,circular,945
v010009,bad,match,circular,587
v010009,ordinary,mismatch,square,840
v010009,bad,match,circular,755
v010009,good,match,triangle,633
v010009,good,match,triangle,533
v010011,bad,match,square,773.025000002235
v010011,good,mismatch,triangle,745.984999986831
v010011,good,match,triangle,865.260000049602
v010011,good,match,triangle,642.180000024382
v010011,ordinary,mismatch,circular,902.700000035111
v010011,bad,match,square,734.379999979865
v010011,bad,mismatch,square,890.109999978449
v010011,bad,mismatch,square,761.144999996759
v010011,good,mismatch,triangle,913.404999999329
v010011,good,match,triangle,932.514999993145
v010011,ordinary,mismatch,circular,979.995000001509
v010011,bad,match,square,852.220000000671
v010011,bad,mismatch,square,737.704999977723
v010011,bad,mismatch,square,802.874999993946
v010011,bad,mismatch,square,948.489999980666
v010011,ordinary,mismatch,circular,716.864999965765
v010011,good,match,triangle,503.179999999702
v010011,good,match,triangle,598.100000002887
v010011,bad,match,square,646.604999958072
v010011,good,mismatch,triangle,658.024999953341
v010011,ordinary,mismatch,circular,726.089999952819
v010011,bad,mismatch,square,871.724999975413
v010011,bad,mismatch,square,752.229999983683
v010011,good,mismatch,triangle,715.95000004163
v010011,good,match,triangle,699.759999988601
v010011,ordinary,mismatch,circular,641.179999976885
v010011,ordinary,mismatch,circular,860.705000057351
v010011,good,match,triangle,697.149999963585
v010011,ordinary,match,circular,892.315000004601
v010011,bad,mismatch,square,725.719999987632
v010011,bad,match,square,918.070000014268
v010011,ordinary,match,circular,839.58500000881
v010011,bad,match,square,732.560000033118
v010011,bad,mismatch,square,787.940000009257
v010011,ordinary,match,circular,941.034999967087
v010011,good,match,triangle,718.560000008438
v010011,good,match,triangle,980.979999992996
v010011,bad,mismatch,square,817.28000001749
v010011,ordinary,match,circular,810.285000014119
v010011,bad,mismatch,square,785.995000042021
v010011,bad,match,square,790.450000029523
v010011,bad,match,square,857.00999997789
v010011,good,mismatch,triangle,981.870000017807
v010011,bad,match,square,765.055000025313
v010011,ordinary,mismatch,circular,888.250000018161
v010011,bad,match,square,891.34999999078
v010011,bad,mismatch,square,800.044999981765
v010011,ordinary,match,circular,843.739999982063
v010011,ordinary,mismatch,circular,793.399999965914
v010011,good,mismatch,triangle,869.979999959469
v010011,good,match,triangle,848.039999953471
v010011,good,mismatch,triangle,758.499999996275
v010011,bad,match,square,681.500000006054
v010011,ordinary,mismatch,circular,998.889999988023
v010011,bad,match,square,704.864999977872
v010011,bad,mismatch,square,768.749999988358
v010011,good,match,triangle,612.610000011045
v010011,ordinary,match,circular,767.585000023246
v010011,good,mismatch,triangle,736.244999978226
v010011,good,match,triangle,720.630000054371
v010011,good,match,triangle,660.559999989346
v010011,good,match,triangle,662.890000035986
v010011,ordinary,match,circular,953.86500004679
v010011,bad,mismatch,square,774.329999985639
v010011,bad,match,square,829.555000003893
v010011,bad,mismatch,square,821.410000033211
v010011,ordinary,mismatch,circular,967.560000019148
v010011,good,mismatch,triangle,970.054999983404
v010011,ordinary,mismatch,circular,728.025000018533
v010011,bad,match,square,657.245000009425
v010011,ordinary,mismatch,circular,791.120000008959
v010011,good,mismatch,triangle,848.204999987502
v010011,bad,mismatch,square,821.394999977201
v010011,good,match,triangle,724.960000021383
v010011,good,match,triangle,688.49000002956
v010011,ordinary,match,circular,972.500000032596
v010011,good,mismatch,triangle,686.204999976326
v010011,good,match,triangle,656.409999995958
v010011,good,mismatch,triangle,963.994999998249
v010011,ordinary,match,circular,846.510000003036
v010011,good,match,triangle,622.405000030994
v010011,bad,mismatch,square,739.115000003949
v010011,ordinary,match,circular,795.680000039283
v010011,ordinary,mismatch,circular,726.460000034422
v010011,bad,mismatch,square,981.870000017807
v010011,good,match,triangle,778.894999995828
v010011,ordinary,mismatch,circular,676.810000033583
v010011,bad,mismatch,square,650.040000036824
v010011,good,match,triangle,587.134999979753
v010011,good,mismatch,triangle,814.339999982622
v010011,ordinary,mismatch,circular,968.095000018366
v010011,good,mismatch,triangle,946.065000025555
v010011,good,match,triangle,627.600000007078
v010011,ordinary,mismatch,circular,693.734999978915
v010011,good,match,triangle,700.295000046026
v010011,good,mismatch,triangle,642.879999999423
v010011,bad,mismatch,square,666.589999978896
v010011,ordinary,match,circular,819.424999994226
